date,high,low,open,close,adjust,volume,symbol
14-08-13,12.7,12.7,12.7,12.7,11.5,102000,DTL
15-08-13,12.7,11.9,12.7,11.9,10.77,4010,DTL
16-08-13,12.4,12.4,12.4,12.4,11.23,7000,DTL
19-08-13,12.4,12.4,12.4,12.4,11.23,1000,DTL
20-08-13,12.4,12.4,12.4,12.4,11.23,1000,DTL
21-08-13,12.4,12.4,12.4,12.4,11.23,3000,DTL
22-08-13,12.4,12.4,12.4,12.4,11.23,2000,DTL
23-08-13,12.5,12.5,12.5,12.5,11.32,5000,DTL
26-08-13,12.7,11.7,12.7,12.5,11.32,35800,DTL
27-08-13,12.5,12.5,12.5,12.5,11.32,0,DTL
28-08-13,12.7,12.7,12.7,12.7,11.5,8500,DTL
29-08-13,12.7,12.7,12.7,12.7,11.5,0,DTL
30-08-13,12.5,12.5,12.5,12.5,11.32,3000,DTL
03-09-13,12.6,12.5,12.6,12.5,11.32,65000,DTL
04-09-13,12.6,12,12.4,12.6,11.41,34800,DTL
05-09-13,12.6,12.6,12.6,12.6,11.41,28800,DTL
06-09-13,12.6,12.6,12.6,12.6,11.41,0,DTL
09-09-13,12.4,12,12.4,12,10.86,10000,DTL
10-09-13,12.1,12.1,12.1,12.1,10.95,3500,DTL
11-09-13,12,12,12,12,10.86,9000,DTL
12-09-13,12,11.8,12,11.8,10.68,10000,DTL
13-09-13,11.8,11.6,11.8,11.6,10.5,12000,DTL
16-09-13,11.6,11.6,11.6,11.6,10.5,0,DTL
17-09-13,12.4,11.6,11.6,12.4,11.23,24000,DTL
18-09-13,12.4,12.4,12.4,12.4,11.23,20000,DTL
19-09-13,12.4,12.4,12.4,12.4,11.23,5000,DTL
20-09-13,12.4,12.4,12.4,12.4,11.23,0,DTL
23-09-13,12.4,12.4,12.4,12.4,11.23,10000,DTL
24-09-13,12.4,12.4,12.4,12.4,11.23,0,DTL
25-09-13,12.4,12.4,12.4,12.4,11.23,0,DTL
